strategy,scenario_id,npv_mEUR,total_revenue_mEUR,total_gross_profit_mEUR,total_ebit_mEUR,total_free_cash_flow_mEUR,total_capex_mEUR,total_demand_units,total_delivered_units,total_lost_units,lost_sales_pct_2025_2030,lost_sales_pct_2030_2035,gross_margin_2030,gross_margin_2035,average_utilization,max_ending_backlog_units
A3_Backlog_aggressive,39,21858.499783100815,136400.0,81840.0,54424.0,40393.43999999999,5000.0,691.0,682.0,9.0,0.0,0.0189873417721519,0.6,0.6,0.6962962962962963,99.0
A3_Backlog_aggressive,40,21983.033929736128,139800.0,83880.0,55818.0,41522.58,5000.0,763.0,699.0,64.0,0.0,0.09375,0.6,0.6,0.7100000000000001,103.0
A3_Backlog_aggressive,41,24217.78514883498,127400.0,76440.0,52234.0,42309.539999999986,0.0,672.0,637.0,35.0,0.0,0.015873015873015872,0.6,0.6,0.7077777777777778,88.0
A3_Backlog_aggressive,42,20228.483901444044,149400.0,89640.0,58004.0,39853.24,10000.0,774.0,747.0,27.0,0.0,0.047872340425531915,0.6,0.6,0.6816666666666666,100.0
A3_Backlog_aggressive,43,23280.11627308803,152800.0,91680.0,58898.0,41077.38,10000.0,764.0,764.0,0.0,0.0,0.0,0.6,0.6,0.6727777777777778,90.0
A3_Backlog_aggressive,44,21522.491405671954,138400.0,83040.0,52994.0,36200.14000000001,10000.0,692.0,692.0,0.0,0.0,0.0,0.6,0.6,0.6233333333333333,42.0
A3_Backlog_aggressive,45,23722.037098305977,150800.0,90480.0,57078.0,40508.18,10000.0,754.0,754.0,0.0,0.0,0.0,0.6,0.6,0.5994444444444443,17.0
A3_Backlog_aggressive,46,21933.261856526125,142200.0,85320.0,53552.0,37652.12,10000.0,711.0,711.0,0.0,0.0,0.0,0.6,0.6,0.5748148148148148,9.0
A3_Backlog_aggressive,47,21903.258795979636,134800.0,80880.0,53768.0,39862.08,5000.0,674.0,674.0,0.0,0.0,0.0,0.6,0.6,0.6896296296296297,77.0
A3_Backlog_aggressive,48,21656.298279579725,136400.0,81840.0,52174.0,35535.94,10000.0,682.0,682.0,0.0,0.0,0.0,0.6,0.6,0.6203703703703703,35.0
A3_Backlog_aggressive,49,21547.828792594843,149400.0,89640.0,58004.0,39853.24,10000.0,785.0,747.0,38.0,0.0,0.0695970695970696,0.6,0.6,0.6955555555555556,104.0
A3_Backlog_aggressive,50,20435.258887374883,142600.0,85560.0,55216.0,37594.95999999999,10000.0,713.0,713.0,0.0,0.0,0.0,0.6,0.6,0.6655555555555555,93.0
A3_Backlog_aggressive,51,21961.951399921367,135600.0,81360.0,54096.0,40127.76,5000.0,699.0,678.0,21.0,0.0,0.0440251572327044,0.6,0.6,0.6937037037037038,87.0
A3_Backlog_aggressive,52,25768.638004014985,166600.0,99960.0,63556.0,45755.35999999999,10000.0,833.0,833.0,0.0,0.0,0.0,0.6,0.6,0.6438888888888888,36.0
A3_Backlog_aggressive,53,23058.066264350316,120800.0,72480.0,49528.0,40117.68,0.0,604.0,604.0,0.0,0.0,0.0,0.6,0.6,0.6711111111111111,51.0
A3_Backlog_aggressive,54,20533.176182759908,141600.0,84960.0,54806.0,37262.85999999999,10000.0,708.0,708.0,0.0,0.0,0.0,0.6,0.6,0.6633333333333333,80.0
A3_Backlog_aggressive,55,21694.415482108023,139800.0,83880.0,53568.0,36665.08,10000.0,699.0,699.0,0.0,0.0,0.0,0.6,0.6,0.6277777777777779,44.0
A3_Backlog_aggressive,56,22981.95655548549,145800.0,87480.0,56028.0,38657.67999999999,10000.0,729.0,729.0,0.0,0.0,0.0,0.6,0.6,0.6538888888888889,53.0
A3_Backlog_aggressive,57,21028.547724868335,135000.0,81000.0,51600.0,35071.0,10000.0,675.0,675.0,0.0,0.0,0.0,0.6,0.6,0.6155555555555555,28.0
A3_Backlog_aggressive,58,22400.21046809355,137600.0,82560.0,54916.0,40791.95999999999,5000.0,719.0,688.0,31.0,0.0,0.06288032454361055,0.6,0.6,0.7044444444444444,90.0
A3_Backlog_aggressive,59,22650.898211854514,141600.0,84960.0,56556.0,42120.36,5000.0,711.0,708.0,3.0,0.0,0.006289308176100629,0.6,0.6,0.7207407407407408,93.0
A3_Backlog_aggressive,60,23427.04641968153,152000.0,91200.0,58070.0,40811.700000000004,10000.0,760.0,760.0,0.0,0.0,0.0,0.6,0.6,0.6272222222222222,56.0
A3_Backlog_aggressive,61,23604.44483933751,150400.0,90240.0,57414.0,40280.34,10000.0,752.0,752.0,0.0,0.0,0.0,0.6,0.6,0.6277777777777778,71.0
A3_Backlog_aggressive,62,21044.312658585663,149600.0,89760.0,58086.0,39919.66,10000.0,789.0,748.0,41.0,0.0,0.07334525939177101,0.6,0.6,0.691111111111111,111.0
A3_Backlog_aggressive,63,22269.034978376454,135800.0,81480.0,54178.0,40194.17999999999,5000.0,679.0,679.0,0.0,0.0,0.0,0.6,0.6,0.697037037037037,67.0
A3_Backlog_aggressive,64,20604.03081143688,118800.0,71280.0,47208.0,34548.479999999996,5000.0,594.0,594.0,0.0,0.0,0.0,0.6,0.6,0.6214814814814814,44.0
A3_Backlog_aggressive,65,20872.55701365974,127000.0,76200.0,50570.0,37271.7,5000.0,635.0,635.0,0.0,0.0,0.0,0.6,0.6,0.6540740740740741,66.0
A3_Backlog_aggressive,66,22866.40545769139,156800.0,94080.0,60538.0,42405.77999999999,10000.0,802.0,784.0,18.0,0.0,0.03231597845601436,0.6,0.6,0.6799999999999999,106.0
A3_Backlog_aggressive,67,21242.536483850592,134400.0,80640.0,53604.0,39729.23999999999,5000.0,687.0,672.0,15.0,0.0,0.031315240083507306,0.6,0.6,0.6844444444444445,97.0
A3_Backlog_aggressive,68,21717.107975128718,133200.0,79920.0,53112.0,39330.72,5000.0,671.0,666.0,5.0,0.0,0.010917030567685589,0.6,0.6,0.6833333333333333,75.0
A3_Backlog_aggressive,69,21142.967406404547,137600.0,82560.0,53166.0,35934.46,10000.0,688.0,688.0,0.0,0.0,0.0,0.6,0.6,0.658888888888889,79.0
A3_Backlog_aggressive,70,20797.839667357082,136400.0,81840.0,52674.0,35535.939999999995,10000.0,682.0,682.0,0.0,0.0,0.0,0.6,0.6,0.6522222222222223,70.0
A3_Backlog_aggressive,71,21189.42690973786,141600.0,84960.0,54806.0,37262.86,10000.0,709.0,708.0,1.0,0.0,0.0020920502092050207,0.6,0.6,0.6705555555555556,86.0
A3_Backlog_aggressive,72,22788.500904039895,145000.0,87000.0,55200.0,38487.0,10000.0,725.0,725.0,0.0,0.0,0.0,0.6,0.6,0.6172222222222222,25.0
A3_Backlog_aggressive,73,21090.129085522116,135600.0,81360.0,54096.0,40127.759999999995,5000.0,715.0,678.0,37.0,0.0,0.07254901960784314,0.6,0.6,0.687037037037037,113.0
A3_Backlog_aggressive,74,22861.980743088217,150600.0,90360.0,57996.0,40346.759999999995,10000.0,753.0,753.0,0.0,0.0,0.0,0.6,0.6,0.6627777777777778,76.0
A3_Backlog_aggressive,75,22357.89468087467,127400.0,76440.0,50734.0,37404.53999999999,5000.0,637.0,637.0,0.0,0.0,0.0,0.6,0.6,0.6662962962962963,40.0
A3_Backlog_aggressive,76,22107.540170819782,141200.0,84720.0,53642.0,37225.020000000004,10000.0,706.0,706.0,0.0,0.0,0.0,0.6,0.6,0.6022222222222222,42.0
A3_Backlog_aggressive,77,21951.489826185396,129000.0,77400.0,51390.0,37935.9,5000.0,645.0,645.0,0.0,0.0,0.0,0.6,0.6,0.6696296296296296,52.0
A3_Backlog_aggressive,78,21715.90472326576,141800.0,85080.0,53888.0,37424.28,10000.0,709.0,709.0,0.0,0.0,0.0,0.6,0.6,0.6,20.0
A3_Backlog_aggressive,79,22884.07305094035,148000.0,88800.0,56430.0,39483.3,10000.0,740.0,740.0,0.0,0.0,0.0,0.6,0.6,0.6155555555555556,49.0
A3_Backlog_aggressive,80,22267.80582885537,143400.0,86040.0,54544.0,37955.64,10000.0,717.0,717.0,0.0,0.0,0.0,0.6,0.6,0.6088888888888888,43.0
A3_Backlog_aggressive,81,21153.39949204368,131600.0,78960.0,52456.0,38799.36,5000.0,658.0,658.0,0.0,0.0,0.0,0.6,0.6,0.6725925925925925,68.0
A3_Backlog_aggressive,82,21767.975333155882,138800.0,83280.0,55408.0,41190.48,5000.0,697.0,694.0,3.0,0.0,0.0,0.6,0.6,0.7044444444444444,93.0
A3_Backlog_aggressive,83,24689.779946168423,158200.0,94920.0,60112.0,42965.719999999994,10000.0,791.0,791.0,0.0,0.0,0.0,0.6,0.6,0.6211111111111111,50.0
A3_Backlog_aggressive,84,22280.569151044612,141600.0,84960.0,53306.0,37452.86,10000.0,708.0,708.0,0.0,0.0,0.0,0.6,0.6,0.5759259259259258,11.0
A3_Backlog_aggressive,85,20302.04802994889,131200.0,78720.0,52292.0,38666.520000000004,5000.0,659.0,656.0,3.0,0.0,0.00646551724137931,0.6,0.6,0.6659259259259259,91.0
A3_Backlog_aggressive,86,22815.14376994069,146200.0,87720.0,56192.0,38790.52,10000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.6522222222222223,67.0
A3_Backlog_aggressive,87,22832.284759528462,142800.0,85680.0,57048.0,42518.880000000005,5000.0,754.0,714.0,40.0,0.0,0.052123552123552123,0.6,0.6,0.7266666666666667,103.0
A3_Backlog_aggressive,88,19191.890684335456,126200.0,75720.0,46992.0,32338.52,10000.0,631.0,631.0,0.0,0.0,0.0,0.6,0.6,0.5262962962962964,12.0
A3_Backlog_aggressive,89,21985.514725589255,139800.0,83880.0,53068.0,36760.08,10000.0,699.0,699.0,0.0,0.0,0.0,0.6,0.6,0.6,47.0
A3_Backlog_aggressive,90,19592.179194537755,124000.0,74400.0,49340.0,36275.4,5000.0,620.0,620.0,0.0,0.0,0.0,0.6,0.6,0.6344444444444444,87.0
A3_Backlog_aggressive,91,22844.855458790757,149000.0,89400.0,57340.0,39813.88,10000.0,745.0,745.0,0.0,0.0,0.0,0.6,0.6,0.6577777777777778,66.0
A3_Backlog_aggressive,92,21040.215700619763,142600.0,85560.0,55216.0,37594.96000000001,10000.0,713.0,713.0,0.0,0.0,0.0,0.6,0.6,0.6716666666666666,75.0
A3_Backlog_aggressive,93,23049.703357085782,164400.0,98640.0,63654.0,44929.74,10000.0,859.0,822.0,37.0,0.0,0.05977382875605816,0.6,0.6,0.7027777777777777,120.0
A3_Backlog_aggressive,94,21633.43662872669,138000.0,82800.0,55080.0,40924.8,5000.0,755.0,690.0,65.0,0.0,0.0996309963099631,0.6,0.6,0.7,116.0
A3_Backlog_aggressive,95,21701.076449348846,135600.0,81360.0,54096.0,40127.76,5000.0,678.0,678.0,0.0,0.0,0.0,0.6,0.6,0.6922222222222223,84.0
A3_Backlog_aggressive,96,22010.50642883902,144400.0,86640.0,54454.0,38382.740000000005,10000.0,722.0,722.0,0.0,0.0,0.0,0.6,0.6,0.5779629629629629,6.0
A3_Backlog_aggressive,97,21327.168620285338,130000.0,78000.0,51800.0,38268.0,5000.0,650.0,650.0,0.0,0.0,0.0,0.6,0.6,0.6692592592592592,70.0
A3_Backlog_aggressive,98,21457.068376863535,134000.0,80400.0,53440.0,39596.4,5000.0,670.0,670.0,0.0,0.0,0.0,0.6,0.6,0.6840740740740741,87.0
A3_Backlog_aggressive,99,22865.436736431795,129600.0,77760.0,51636.0,38135.159999999996,5000.0,648.0,648.0,0.0,0.0,0.0,0.6,0.6,0.6777777777777778,47.0
A3_Backlog_aggressive,100,22693.780475617023,145200.0,87120.0,55282.0,38553.420000000006,10000.0,726.0,726.0,0.0,0.0,0.0,0.6,0.6,0.6144444444444445,42.0
A3_Backlog_aggressive,101,21404.35469891223,140200.0,84120.0,52732.0,36987.92,10000.0,701.0,701.0,0.0,0.0,0.0,0.6,0.6,0.5688888888888889,10.0
A3_Backlog_aggressive,102,21104.04630572849,152200.0,91320.0,59152.0,40783.12,10000.0,769.0,761.0,8.0,0.0,0.014842300556586271,0.6,0.6,0.6988888888888888,101.0
A3_Backlog_aggressive,103,24352.503799737344,158200.0,94920.0,60612.0,42870.72,10000.0,791.0,791.0,0.0,0.0,0.0,0.6,0.6,0.6494444444444445,82.0
A3_Backlog_aggressive,104,22142.029281433533,133800.0,80280.0,53358.0,39529.979999999996,5000.0,715.0,669.0,46.0,0.0,0.09349593495934959,0.6,0.6,0.6888888888888888,99.0
A3_Backlog_aggressive,105,20079.682388122535,143800.0,86280.0,55708.0,37993.479999999996,10000.0,758.0,719.0,39.0,0.0,0.07090909090909091,0.6,0.6,0.6649999999999999,95.0
A3_Backlog_aggressive,106,21253.585271483862,145000.0,87000.0,56200.0,38392.0,10000.0,763.0,725.0,38.0,0.0,0.07183364839319471,0.6,0.6,0.6805555555555555,104.0
A3_Backlog_aggressive,107,21416.658995791695,120400.0,72240.0,47864.0,35079.840000000004,5000.0,602.0,602.0,0.0,0.0,0.0,0.6,0.6,0.6337037037037037,44.0
A3_Backlog_aggressive,108,21492.519860055185,154000.0,92400.0,59890.0,41380.9,10000.0,795.0,770.0,25.0,0.0,0.044722719141323794,0.6,0.6,0.7077777777777778,107.0
A3_Backlog_aggressive,109,23370.76404051035,148600.0,89160.0,56176.0,39777.56,10000.0,743.0,743.0,0.0,0.0,0.0,0.6,0.6,0.595,31.0
A3_Backlog_aggressive,110,20529.675013139575,130200.0,78120.0,49632.0,33476.92,10000.0,651.0,651.0,0.0,0.0,0.0,0.6,0.6,0.6044444444444445,27.0
A3_Backlog_aggressive,111,22348.61307599263,133000.0,79800.0,53030.0,39264.299999999996,5000.0,665.0,665.0,0.0,0.0,0.0,0.6,0.6,0.6866666666666668,60.0
A3_Backlog_aggressive,112,22972.28404998902,147000.0,88200.0,56520.0,39056.2,10000.0,735.0,735.0,0.0,0.0,0.0,0.6,0.6,0.6555555555555554,57.0
A3_Backlog_aggressive,113,22136.306915809335,136800.0,82080.0,54588.0,40526.27999999999,5000.0,684.0,684.0,0.0,0.0,0.0,0.6,0.6,0.6996296296296297,74.0
A3_Backlog_aggressive,114,24756.19798144558,130000.0,78000.0,53300.0,43172.999999999985,0.0,702.0,650.0,52.0,0.0,0.04246284501061571,0.6,0.6,0.7222222222222221,92.0
A3_Backlog_aggressive,115,26139.61590347036,152200.0,91320.0,59902.0,45830.62,5000.0,761.0,761.0,0.0,0.0,0.0,0.6,0.6,0.6737037037037036,23.0
A3_Backlog_aggressive,116,23233.2792999405,147600.0,88560.0,56766.0,39255.46,10000.0,738.0,738.0,0.0,0.0,0.0,0.6,0.6,0.66,72.0
A3_Backlog_aggressive,117,22102.50122402179,140200.0,84120.0,55982.0,41655.42,5000.0,739.0,701.0,38.0,0.0,0.06756756756756757,0.6,0.6,0.7122222222222222,97.0
A3_Backlog_aggressive,118,21387.633088297698,133000.0,79800.0,53030.0,39264.299999999996,5000.0,665.0,665.0,0.0,0.0,0.0,0.6,0.6,0.6807407407407408,76.0
A3_Backlog_aggressive,119,20867.34370489775,128800.0,77280.0,51308.0,37869.479999999996,5000.0,644.0,644.0,0.0,0.0,0.0,0.6,0.6,0.6614814814814814,62.0
A3_Backlog_aggressive,120,23968.771182239125,152200.0,91320.0,57902.0,40925.62,10000.0,761.0,761.0,0.0,0.0,0.0,0.6,0.6,0.6211111111111111,22.0
A3_Backlog_aggressive,121,20638.84431565968,151000.0,90600.0,58660.0,40384.6,10000.0,774.0,755.0,19.0,0.0,0.03423423423423423,0.6,0.6,0.6911111111111111,102.0
A3_Backlog_aggressive,122,20478.27694601684,140000.0,84000.0,54150.0,36731.49999999999,10000.0,749.0,700.0,49.0,0.0,0.09245283018867924,0.6,0.6,0.6588888888888889,110.0
A3_Backlog_aggressive,123,22264.050065186115,140600.0,84360.0,56146.0,41788.259999999995,5000.0,748.0,703.0,45.0,0.0,0.08620689655172414,0.6,0.6,0.7148148148148149,103.0
A3_Backlog_aggressive,124,24842.761132763673,165000.0,99000.0,63400.0,45224.0,10000.0,825.0,825.0,0.0,0.0,0.0,0.6,0.6,0.6716666666666667,61.0
A3_Backlog_aggressive,125,22208.413622752152,144400.0,86640.0,54954.0,38287.74,10000.0,722.0,722.0,0.0,0.0,0.0,0.6,0.6,0.6072222222222223,26.0
A3_Backlog_aggressive,126,24121.166882599275,152400.0,91440.0,58234.0,40944.54,10000.0,762.0,762.0,0.0,0.0,0.0,0.6,0.6,0.638888888888889,52.0
A3_Backlog_aggressive,127,24902.4947799065,172200.0,103320.0,66352.0,47615.119999999995,10000.0,864.0,861.0,3.0,0.0,0.0049261083743842365,0.6,0.6,0.6922222222222222,111.0
A3_Backlog_aggressive,128,21333.79658783906,134800.0,80880.0,53768.0,39862.08,5000.0,726.0,674.0,52.0,0.0,0.1001926782273603,0.6,0.6,0.687037037037037,103.0
A3_Backlog_aggressive,129,19935.736337172435,125600.0,75360.0,47746.0,31949.260000000002,10000.0,628.0,628.0,0.0,0.0,0.0,0.6,0.6,0.5942592592592592,19.0
A3_Backlog_aggressive,130,22430.807157139636,141200.0,84720.0,56392.0,41987.520000000004,5000.0,756.0,706.0,50.0,0.0,0.07924528301886792,0.6,0.6,0.7177777777777777,98.0
A3_Backlog_aggressive,131,22249.736788965223,136600.0,81960.0,54506.0,40459.86,5000.0,691.0,683.0,8.0,0.0,0.017094017094017096,0.6,0.6,0.6996296296296297,92.0
A3_Backlog_aggressive,132,23337.876119216293,146800.0,88080.0,55938.0,39084.78,10000.0,734.0,734.0,0.0,0.0,0.0,0.6,0.6,0.6227777777777778,52.0
A3_Backlog_aggressive,133,21176.210162564224,129200.0,77520.0,51472.0,38002.32,5000.0,646.0,646.0,0.0,0.0,0.0,0.6,0.6,0.664074074074074,60.0
A3_Backlog_aggressive,134,22890.373791428567,147200.0,88320.0,55602.0,39312.62,10000.0,736.0,736.0,0.0,0.0,0.0,0.6,0.6,0.59,14.0
A3_Backlog_aggressive,135,20205.224380682062,127200.0,76320.0,50652.0,37338.12,5000.0,637.0,636.0,1.0,0.0,0.0022371364653243847,0.6,0.6,0.6507407407407406,80.0
A3_Backlog_aggressive,136,21884.01804265951,139200.0,83520.0,55572.0,41323.32,5000.0,724.0,696.0,28.0,0.0,0.04330708661417323,0.6,0.6,0.7066666666666667,98.0
A3_Backlog_aggressive,137,22696.053945469244,152400.0,91440.0,58734.0,40944.54,10000.0,765.0,762.0,3.0,0.0,0.005639097744360902,0.6,0.6,0.6661111111111111,92.0
A3_Backlog_aggressive,138,20515.80508098449,137800.0,82680.0,53248.0,36000.88,10000.0,689.0,689.0,0.0,0.0,0.0,0.6,0.6,0.6527777777777778,71.0
A3_Backlog_aggressive,139,25622.670918090975,162800.0,97680.0,61998.0,44493.380000000005,10000.0,814.0,814.0,0.0,0.0,0.0,0.6,0.6,0.6338888888888888,39.0
A3_Backlog_aggressive,140,21883.386807654395,132800.0,79680.0,52948.0,39197.87999999999,5000.0,664.0,664.0,0.0,0.0,0.0,0.6,0.6,0.6829629629629629,68.0
A3_Backlog_aggressive,141,22033.229251777608,132400.0,79440.0,52784.0,39065.03999999999,5000.0,668.0,662.0,6.0,0.0,0.013363028953229399,0.6,0.6,0.6825925925925926,66.0
A3_Backlog_aggressive,142,20715.98244719839,144600.0,86760.0,56036.0,38259.15999999999,10000.0,724.0,723.0,1.0,0.0,0.0019880715705765406,0.6,0.6,0.6744444444444445,86.0
A3_Backlog_aggressive,143,20247.69910064618,115400.0,69240.0,45814.0,33387.420000000006,5000.0,577.0,577.0,0.0,0.0,0.0,0.6,0.6,0.6074074074074074,29.0
A3_Backlog_aggressive,144,21121.2398894032,128600.0,77160.0,51226.0,37803.06,5000.0,643.0,643.0,0.0,0.0,0.0,0.6,0.6,0.6618518518518518,71.0
A3_Backlog_aggressive,145,24932.593311633005,159800.0,95880.0,60768.0,43497.079999999994,10000.0,799.0,799.0,0.0,0.0,0.0,0.6,0.6,0.6266666666666667,26.0
A3_Backlog_aggressive,146,22135.980957562395,139000.0,83400.0,55490.0,41256.9,5000.0,746.0,695.0,51.0,0.0,0.09714285714285714,0.6,0.6,0.7077777777777778,99.0
A3_Backlog_aggressive,147,22242.79871147932,123400.0,74040.0,49094.0,36076.14,5000.0,617.0,617.0,0.0,0.0,0.0,0.6,0.6,0.6503703703703703,37.0
A3_Backlog_aggressive,148,19877.993997379734,128600.0,77160.0,51226.0,37803.06,5000.0,643.0,643.0,0.0,0.0,0.0,0.6,0.6,0.652962962962963,76.0
A3_Backlog_aggressive,149,23177.692323940515,150600.0,90360.0,57996.0,40346.76,10000.0,753.0,753.0,0.0,0.0,0.0,0.6,0.6,0.6655555555555556,82.0
A3_Backlog_aggressive,150,24582.651870738024,159200.0,95520.0,61022.0,43202.81999999999,10000.0,796.0,796.0,0.0,0.0,0.0,0.6,0.6,0.6538888888888889,61.0
A3_Backlog_aggressive,151,22659.545987261605,146200.0,87720.0,55192.0,38980.520000000004,10000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.5850000000000001,31.0
A3_Backlog_aggressive,152,21767.485384190906,133000.0,79800.0,53030.0,39264.299999999996,5000.0,694.0,665.0,29.0,0.0,0.060542797494780795,0.6,0.6,0.6833333333333333,89.0
A3_Backlog_aggressive,153,21464.947799286736,130400.0,78240.0,51964.0,38400.84,5000.0,682.0,652.0,30.0,0.0,0.06342494714587738,0.6,0.6,0.6714814814814816,84.0
A3_Backlog_aggressive,154,22385.118601260045,135000.0,81000.0,53850.0,39928.49999999999,5000.0,685.0,675.0,10.0,0.0,0.021929824561403508,0.6,0.6,0.694074074074074,76.0
A3_Backlog_aggressive,155,23750.17640898454,153600.0,92160.0,58726.0,41343.06,10000.0,768.0,768.0,0.0,0.0,0.0,0.6,0.6,0.6338888888888888,64.0
A3_Backlog_aggressive,156,20611.12006610973,132200.0,79320.0,52702.0,38998.62,5000.0,693.0,661.0,32.0,0.0,0.06477732793522267,0.6,0.6,0.6718518518518518,87.0
A3_Backlog_aggressive,157,20169.87157926627,129800.0,77880.0,48968.0,33439.08,10000.0,649.0,649.0,0.0,0.0,0.0,0.6,0.6,0.5698148148148147,15.0
A3_Backlog_aggressive,158,22451.195243302198,123200.0,73920.0,49012.0,35962.22,5000.0,616.0,616.0,0.0,0.0,0.0,0.6,0.6,0.6514814814814814,40.0
A3_Backlog_aggressive,159,25950.60093593636,146200.0,87720.0,57442.0,43790.520000000004,5000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.6511111111111112,8.0
A3_Backlog_aggressive,160,20720.067563772547,134600.0,80760.0,53686.0,39795.66,5000.0,703.0,673.0,30.0,0.0,0.0496031746031746,0.6,0.6,0.6811111111111111,113.0
A3_Backlog_aggressive,161,21718.066966771108,137800.0,82680.0,54998.0,40858.380000000005,5000.0,736.0,689.0,47.0,0.0,0.08986615678776291,0.6,0.6,0.7003703703703704,107.0
A3_Backlog_aggressive,162,21892.293897750627,128400.0,77040.0,51144.0,37736.63999999999,5000.0,642.0,642.0,0.0,0.0,0.0,0.6,0.6,0.6670370370370371,56.0
A3_Backlog_aggressive,163,20921.731676245916,152400.0,91440.0,59234.0,40849.54,10000.0,817.0,762.0,55.0,0.0,0.09306260575296109,0.6,0.6,0.6977777777777778,111.0
A3_Backlog_aggressive,164,22985.87275197705,153200.0,91920.0,59062.0,41210.219999999994,10000.0,766.0,766.0,0.0,0.0,0.0,0.6,0.6,0.6711111111111111,86.0
A3_Backlog_aggressive,165,22557.881206599643,142600.0,85560.0,54716.0,37594.96,10000.0,713.0,713.0,0.0,0.0,0.0,0.6,0.6,0.6433333333333332,53.0
A3_Backlog_aggressive,166,20701.83761821613,132000.0,79200.0,52620.0,38932.2,5000.0,666.0,660.0,6.0,0.0,0.012875536480686695,0.6,0.6,0.6718518518518519,92.0
A3_Backlog_aggressive,167,21180.82329800947,148800.0,89280.0,57758.0,39653.979999999996,10000.0,756.0,744.0,12.0,0.0,0.022857142857142857,0.6,0.6,0.6900000000000001,91.0
A3_Backlog_aggressive,168,24151.175485226944,153800.0,92280.0,58308.0,41504.479999999996,10000.0,769.0,769.0,0.0,0.0,0.0,0.6,0.6,0.6105555555555555,39.0
A3_Backlog_aggressive,169,20388.06193160771,141800.0,85080.0,54888.0,37329.27999999999,10000.0,709.0,709.0,0.0,0.0,0.0,0.6,0.6,0.6622222222222223,85.0
A3_Backlog_aggressive,170,21040.543457257034,141800.0,85080.0,54888.0,37329.28,10000.0,709.0,709.0,0.0,0.0,0.0,0.6,0.6,0.6694444444444444,80.0
A3_Backlog_aggressive,171,21556.74095103055,139400.0,83640.0,53404.0,36532.24,10000.0,697.0,697.0,0.0,0.0,0.0,0.6,0.6,0.6244444444444445,50.0
A3_Backlog_aggressive,172,21699.785429892156,137400.0,82440.0,54834.0,40725.54,5000.0,714.0,687.0,27.0,0.0,0.05389221556886228,0.6,0.6,0.698888888888889,93.0
A3_Backlog_aggressive,173,21428.361498309183,142800.0,85680.0,55298.0,37661.38,10000.0,724.0,714.0,10.0,0.0,0.02053388090349076,0.6,0.6,0.676111111111111,89.0
A3_Backlog_aggressive,174,23424.08559769248,149200.0,89520.0,56922.0,39881.82,10000.0,746.0,746.0,0.0,0.0,0.0,0.6,0.6,0.6244444444444445,46.0
A3_Backlog_aggressive,175,21675.817759449576,152800.0,91680.0,59398.0,40982.38,10000.0,771.0,764.0,7.0,0.0,0.013157894736842105,0.6,0.6,0.7061111111111111,96.0
A3_Backlog_aggressive,176,21707.89740666464,138400.0,83040.0,55244.0,41057.64,5000.0,722.0,692.0,30.0,0.0,0.056862745098039215,0.6,0.6,0.7022222222222222,91.0
A3_Backlog_aggressive,177,21415.19749938459,137600.0,82560.0,52166.0,36029.46,10000.0,688.0,688.0,0.0,0.0,0.0,0.6,0.6,0.5922222222222222,30.0
A3_Backlog_aggressive,178,20804.728811650726,132600.0,79560.0,52866.0,39131.45999999999,5000.0,673.0,663.0,10.0,0.0,0.021052631578947368,0.6,0.6,0.6751851851851852,91.0
A3_Backlog_aggressive,179,21190.220972011834,136600.0,81960.0,54506.0,40459.86,5000.0,749.0,683.0,66.0,0.0,0.11172161172161173,0.6,0.6,0.6922222222222222,110.0
A3_Backlog_aggressive,180,23279.729118249994,147200.0,88320.0,56102.0,39217.62,10000.0,736.0,736.0,0.0,0.0,0.0,0.6,0.6,0.6222222222222221,45.0
A3_Backlog_aggressive,181,21777.579074705412,139000.0,83400.0,55490.0,41256.9,5000.0,799.0,695.0,104.0,0.0,0.17636986301369864,0.6,0.6,0.7055555555555555,120.0
A3_Backlog_aggressive,182,20610.431170214717,128200.0,76920.0,51062.0,37670.219999999994,5000.0,641.0,641.0,0.0,0.0,0.0,0.6,0.6,0.6566666666666666,71.0
A3_Backlog_aggressive,183,21025.39771165786,125000.0,75000.0,49750.0,36607.5,5000.0,625.0,625.0,0.0,0.0,0.0,0.6,0.6,0.6481481481481483,39.0
A3_Backlog_aggressive,184,24603.826544192347,166000.0,99600.0,63810.0,45556.1,10000.0,830.0,830.0,0.0,0.0,0.0,0.6,0.6,0.6722222222222223,103.0
A3_Backlog_aggressive,185,23602.607902057927,150600.0,90360.0,56996.0,40441.759999999995,10000.0,753.0,753.0,0.0,0.0,0.0,0.6,0.6,0.6011111111111112,40.0
